"etiket","X","Y","Z","moderator","dl","ocr","cv0","cv1"
"olcek_Z","ERISIM","SOY_index","Yas","Gelir",-0.00912119975517856,0.333333333333333,8.49246054819024,8.5702763244764
"olcek_Z","ERISIM","SOY_index","Yas","MeslekGrup",-0.0456752231606186,0.4,10.9235596505397,11.4340656643037
"olcek_Z","MEMNUNIYET","SOY_index","Yas","Cinsiyet",0.0151527903933109,1,10.927239124408,10.7629091334461
"olcek_Z","MEMNUNIYET","SOY_index","Yas","EgitimGrup",-0.0322333041203851,0,11.8297476155964,12.2172715040819
"olcek_Z","MEMNUNIYET","SOY_index","Yas","MedeniDurum",0.693755798590712,1,0.26006174420681,0.129951752044911
"olcek_Z","MEMNUNIYET","SOY_index","Yas","Gelir",-0.0923671886938457,0.333333333333333,7.92401594417289,8.6908029105271
"olcek_Z","MEMNUNIYET","SOY_index","Yas","MeslekGrup",-0.0175483593415575,0.2,10.4075801158897,10.5918279674099
"stil_Z","ERISIM","MTT","Longstring","Cinsiyet",0.0206314780425978,1,3.02032582703712,2.95865045558656
"stil_Z","ERISIM","MTT","Longstring","YasGrup",0.281108083569105,1,1.95285653361009,1.47430265904739
"stil_Z","ERISIM","MTT","Longstring","EgitimGrup",0.0283146925052722,0.333333333333333,3.81210842065574,3.70568354660371
"stil_Z","ERISIM","MTT","Longstring","MedeniDurum",-0.353696659769765,0,1.33595894944638,1.90283715177884
"stil_Z","ERISIM","MTT","Longstring","Gelir",-0.026312371537793,0.666666666666667,1.57780324611676,1.61987000265227
"stil_Z","ERISIM","MTT","Longstring","MeslekGrup",-0.0691088183436352,0.2,6.85927873764036,7.35007938881321
"stil_Z","ERISIM","FCV","Longstring","Cinsiyet",-0.0173114945881814,0,10.8712382085362,11.0610740200012
"stil_Z","ERISIM","FCV","Longstring","YasGrup",-0.328751199196525,0,3.1770703176146,4.41368829708159
"stil_Z","ERISIM","FCV","Longstring","EgitimGrup",0.00388377658539119,0.333333333333333,6.77750957148839,6.75123828738995
"stil_Z","ERISIM","FCV","Longstring","MedeniDurum",-0.432868944289674,0,2.93192027317416,4.52006573636988
"stil_Z","ERISIM","FCV","Longstring","Gelir",-0.0337602034487228,0.333333333333333,7.21745018714666,7.46527250253926
"stil_Z","ERISIM","FCV","Longstring","MeslekGrup",0.484697970856922,0.6,9.52743293524446,5.86778572143548
"stil_Z","ERISIM","RNS","Longstring","Cinsiyet",-0.0234719921978361,0,10.0120657532657,10.2498485843278
"stil_Z","ERISIM","RNS","Longstring","YasGrup",-0.221056103407432,0,6.06449751880764,7.56481425223108
"stil_Z","ERISIM","RNS","Longstring","EgitimGrup",-0.0337792225303066,0.333333333333333,8.37030153930385,8.65787345216682
"stil_Z","ERISIM","RNS","Longstring","MedeniDurum",2.64630857208172,1,1.71059633203912,0.121302651194057
"stil_Z","ERISIM","RNS","Longstring","Gelir",-0.0273850508279443,0.333333333333333,8.66138036069299,8.90185031534778
"stil_Z","ERISIM","RNS","Longstring","MeslekGrup",0.196061548907583,0.8,8.63990509974482,7.10167058315001
"stil_Z","ERISIM","ILT","Longstring","Cinsiyet",-0.00570291139241097,0,6.47507079613139,6.51210304665283
"stil_Z","ERISIM","ILT","Longstring","YasGrup",-0.0908188957749579,0,2.06543185631303,2.2617938381295
"stil_Z","ERISIM","ILT","Longstring","EgitimGrup",-0.0513020950716863,0,7.82313665681387,8.2349531648122
"stil_Z","ERISIM","ILT","Longstring","MedeniDurum",0.182020971881138,1,2.28783288823412,1.90710056470921
"stil_Z","ERISIM","ILT","Longstring","Gelir",-0.0655342368911391,0,2.03708410149758,2.17505436696786
"stil_Z","ERISIM","ILT","Longstring","MeslekGrup",0.0805690673305826,0.8,10.7685950970586,9.93501086185843
"stil_Z","ERISIM","MEMNUNIYET","Longstring","Cinsiyet",-0.0150925262015178,0,5.63581164785199,5.7215153991964
"stil_Z","ERISIM","MEMNUNIYET","Longstring","YasGrup",-0.109114797399251,0,3.60204847554684,4.01732999775302
"stil_Z","ERISIM","MEMNUNIYET","Longstring","EgitimGrup",-0.0470727980219277,0.333333333333333,6.8807763307981,7.21241814300909
"stil_Z","ERISIM","MEMNUNIYET","Longstring","MedeniDurum",0.38092850956288,1,1.84822309137897,1.26275541965765
"stil_Z","ERISIM","MEMNUNIYET","Longstring","Gelir",-0.0648120534822372,0,1.54907596320588,1.65279972711474
"stil_Z","ERISIM","MEMNUNIYET","Longstring","MeslekGrup",0.21545485878854,0.8,7.83746254317155,6.31836370798169
"stil_Z","MEMNUNIYET","ERS","Longstring","Cinsiyet",0.0018368167417695,0,6.50491091116572,6.49297354861199
"stil_Z","MEMNUNIYET","ERS","Longstring","YasGrup",-0.086675389266749,0,2.11165580967999,2.30285066101053
"stil_Z","MEMNUNIYET","ERS","Longstring","EgitimGrup",-0.0797612379277419,0.333333333333333,7.8835204134838,8.5380769001894
"stil_Z","MEMNUNIYET","ERS","Longstring","MedeniDurum",1.0261953408103,1,0.846176238669745,0.303242342445189
"stil_Z","MEMNUNIYET","ERS","Longstring","Gelir",-0.239831080943006,0.333333333333333,5.06752431872751,6.44099788793911
"stil_Z","MEMNUNIYET","ERS","Longstring","MeslekGrup",-0.104933201443878,0.4,13.6386953626929,15.1476317781317
"stil_Z","MEMNUNIYET","KAB","Longstring","Cinsiyet",0.0119902890038213,1,7.87437341596583,7.78052118495326
"stil_Z","MEMNUNIYET","KAB","Longstring","YasGrup",-0.523294853273943,0,0.599173174770654,1.01115196861029
"stil_Z","MEMNUNIYET","KAB","Longstring","EgitimGrup",-0.0286579129374003,0.333333333333333,5.17567604378335,5.32614589551496
"stil_Z","MEMNUNIYET","KAB","Longstring","MedeniDurum",-0.0252877225354813,0,4.26227499757569,4.37143258184419
"stil_Z","MEMNUNIYET","KAB","Longstring","Gelir",-0.10889772417855,0.333333333333333,2.62069334534124,2.92219966601012
"stil_Z","MEMNUNIYET","KAB","Longstring","MeslekGrup",-0.122464660643651,0,9.20245605235613,10.4013444456089
"stil_Z","MEMNUNIYET","UYG","Longstring","Cinsiyet",0.0310323923062579,1,5.88021452881052,5.7005396932047
"stil_Z","MEMNUNIYET","UYG","Longstring","YasGrup",4.40138531647028,1,0.64102553173905,0.00785918344757347
"stil_Z","MEMNUNIYET","UYG","Longstring","EgitimGrup",-0.016940844326008,0.666666666666667,3.2472729731334,3.30275313274015
"stil_Z","MEMNUNIYET","UYG","Longstring","MedeniDurum",0.166247986961529,1,3.90668890407717,3.30832559946756
"stil_Z","MEMNUNIYET","UYG","Longstring","Gelir",0.532773716960859,0.666666666666667,2.17728873562333,1.27801319843666
"stil_Z","MEMNUNIYET","UYG","Longstring","MeslekGrup",-0.137958544097387,0.2,12.0510776801598,13.8337690294886
"stil_Z","MEMNUNIYET","ULS","Longstring","Cinsiyet",-0.165296294396851,0,2.56028976481466,3.02048295192938
"stil_Z","MEMNUNIYET","ULS","Longstring","YasGrup",-0.397569936360936,0,1.71866507926097,2.55772402688374
"stil_Z","MEMNUNIYET","ULS","Longstring","EgitimGrup",0.163973138950348,1,7.57422171365777,6.42873293010179
"stil_Z","MEMNUNIYET","ULS","Longstring","MedeniDurum",0.400129816315931,1,2.29628508723495,1.5390461158226
"stil_Z","MEMNUNIYET","ULS","Longstring","Gelir",0.0488565265544683,0.666666666666667,6.04758682023789,5.7592242864462
"stil_Z","MEMNUNIYET","ULS","Longstring","MeslekGrup",0.298043559745223,0.6,8.25468174984163,6.12719441468078
"stil_Z","MEMNUNIYET","ERISIM","Longstring","Cinsiyet",0.00928836975264602,1,4.48312354384531,4.44167542534566
"stil_Z","MEMNUNIYET","ERISIM","Longstring","YasGrup",0.119391572234543,1,2.5565132806807,2.26880385765852
"stil_Z","MEMNUNIYET","ERISIM","Longstring","EgitimGrup",-0.00900119402321886,0.666666666666667,6.12244867301451,6.17780679232792
"stil_Z","MEMNUNIYET","ERISIM","Longstring","MedeniDurum",1.12279705596021,1,0.0796183588970009,0.0259052950341792
"stil_Z","MEMNUNIYET","ERISIM","Longstring","Gelir",0.697205721438816,0.666666666666667,0.898585295798112,0.44747286561884
"stil_Z","MEMNUNIYET","ERISIM","Longstring","MeslekGrup",-0.109998628760752,0.4,9.15071470881664,10.2147281527945
"stil_Z","ERISIM","GUV_Saglayici","Longstring","Cinsiyet",-0.018844591196853,0,2.54058761769794,2.58891790495431
"stil_Z","ERISIM","GUV_Saglayici","Longstring","YasGrup",-0.0724804061826829,0,3.68250881250381,3.95932940518233
"stil_Z","ERISIM","GUV_Saglayici","Longstring","EgitimGrup",-0.0523822188511094,0,4.36955449963343,4.60454232261917
"stil_Z","ERISIM","GUV_Saglayici","Longstring","MedeniDurum",-0.188680502298407,0,2.55071142576674,3.08037953095187
"stil_Z","ERISIM","GUV_Saglayici","Longstring","Gelir",-0.0570422733988677,0.333333333333333,2.04328585094058,2.16322788404646
"stil_Z","ERISIM","GUV_Saglayici","Longstring","MeslekGrup",0.0353220866610386,0.2,11.4864054510786,11.087763520631
"stil_Z","MEMNUNIYET","GUV_Saglayici","Longstring","Cinsiyet",-0.0291907995916187,0,4.74879106842945,4.8894551372113
"stil_Z","MEMNUNIYET","GUV_Saglayici","Longstring","YasGrup",0.0679052771686264,1,2.57132332112818,2.40251330514574
"stil_Z","MEMNUNIYET","GUV_Saglayici","Longstring","EgitimGrup",0.0323197539262225,0.666666666666667,4.60696129767253,4.46044586673521
"stil_Z","MEMNUNIYET","GUV_Saglayici","Longstring","MedeniDurum",-0.200922166812077,0,1.37433894602787,1.68017006443896
"stil_Z","MEMNUNIYET","GUV_Saglayici","Longstring","Gelir",0.0513509247192383,1,2.2322398482862,2.12050564640613
"stil_Z","MEMNUNIYET","GUV_Saglayici","Longstring","MeslekGrup",0.0412939748821932,0.8,7.55496505253309,7.24934409439876
"stil_Z","ERISIM","GUV_Odeyici","Longstring","Cinsiyet",-0.0151232583679264,0,4.29521174336006,4.36066301121026
"stil_Z","ERISIM","GUV_Odeyici","Longstring","YasGrup",-0.656554333175898,0,0.584282216501906,1.1265762610874
"stil_Z","ERISIM","GUV_Odeyici","Longstring","EgitimGrup",0.0526095609139439,0.333333333333333,3.15780330091777,2.99596704773781
"stil_Z","ERISIM","GUV_Odeyici","Longstring","MedeniDurum",-0.392415948312356,0,1.96775888573549,2.91337214698755
"stil_Z","ERISIM","GUV_Odeyici","Longstring","Gelir",-0.0242878153631878,0.333333333333333,4.73882250090094,4.85532724281189
"stil_Z","ERISIM","GUV_Odeyici","Longstring","MeslekGrup",0.0567840293432966,0.2,10.5621341525545,9.97908423646846
"stil_Z","MEMNUNIYET","GUV_Odeyici","Longstring","Cinsiyet",-0.203216044581211,0,1.53141877379664,1.87650434419367
"stil_Z","MEMNUNIYET","GUV_Odeyici","Longstring","YasGrup",0.101524402675204,1,4.0371823600728,3.64742927081491
"stil_Z","MEMNUNIYET","GUV_Odeyici","Longstring","EgitimGrup",0.0225829746988191,1,7.08210244384114,6.9239598888502
"stil_Z","MEMNUNIYET","GUV_Odeyici","Longstring","MedeniDurum",-0.308521151631024,0,2.07695409118132,2.8275867069657
"stil_Z","MEMNUNIYET","GUV_Odeyici","Longstring","Gelir",-0.14110898553499,0,1.77106463100337,2.03946973141458
"stil_Z","MEMNUNIYET","GUV_Odeyici","Longstring","MeslekGrup",0.0382570668082822,0.8,6.15997329046088,5.92876171813046
"stil_Z","ERISIM","GUVEN","Longstring","Cinsiyet",-0.0210708806430513,0,3.06901614068955,3.1343691181418
"stil_Z","ERISIM","GUVEN","Longstring","YasGrup",-0.165430268873956,0,2.28093934487212,2.69128189508443
"stil_Z","ERISIM","GUVEN","Longstring","EgitimGrup",-0.0700889334676824,0.333333333333333,3.40459469405638,3.65178041501082
"stil_Z","ERISIM","GUVEN","Longstring","MedeniDurum",-0.308435021760563,0,2.03925412652178,2.77602247781475
"stil_Z","ERISIM","GUVEN","Longstring","Gelir",-0.0481818420812934,0,2.33435781188095,2.44958511290449
"stil_Z","ERISIM","GUVEN","Longstring","MeslekGrup",0.0586516984012118,0.4,11.1302611686761,10.4962277619429
"stil_Z","MEMNUNIYET","GUVEN","Longstring","Cinsiyet",-0.0581955764940709,0,3.59608759332766,3.81157333039309
"stil_Z","MEMNUNIYET","GUVEN","Longstring","YasGrup",0.0812108330467811,1,2.8722588113192,2.64822056394294
"stil_Z","MEMNUNIYET","GUVEN","Longstring","EgitimGrup",0.0373815640808606,0.666666666666667,4.42255033744007,4.26028033708382
"stil_Z","MEMNUNIYET","GUVEN","Longstring","MedeniDurum",-0.293451679777925,0,1.53294579391442,2.05575447403799
"stil_Z","MEMNUNIYET","GUVEN","Longstring","Gelir",0.00752867243054056,0.666666666666667,2.17606077648598,2.15973944371188
"stil_Z","MEMNUNIYET","GUVEN","Longstring","MeslekGrup",0.051989460405178,0.8,6.43730336632315,6.11118231881497
"stil_Z","ERISIM","SOY_index","Longstring","Cinsiyet",-0.0140922546955518,0,3.74830066568491,3.80149661858766
"stil_Z","ERISIM","SOY_index","Longstring","YasGrup",-0.0357808533620578,0,14.1945768605249,14.7116667256992
"stil_Z","ERISIM","SOY_index","Longstring","EgitimGrup",0.0615807485923185,1,14.645194068987,13.7705393865339
"stil_Z","ERISIM","SOY_index","Longstring","MedeniDurum",0.378071663374883,1,3.06755559593427,2.10183202390049
"stil_Z","ERISIM","SOY_index","Longstring","Gelir",-0.0347952125278175,0.333333333333333,8.49246054819024,8.79315860714363
"stil_Z","ERISIM","SOY_index","Longstring","MeslekGrup",-0.00474829120146314,0.6,10.9235596505397,10.9755512306611
"stil_Z","MEMNUNIYET","SOY_index","Longstring","Cinsiyet",-0.0735932627050735,0,10.927239124408,11.7617405436438
"stil_Z","MEMNUNIYET","SOY_index","Longstring","YasGrup",-0.778972948011503,0,0.661868509580245,1.44236566334774
"stil_Z","MEMNUNIYET","SOY_index","Longstring","EgitimGrup",0.0817338157329064,0.666666666666667,11.8297476155964,10.9013161285964
"stil_Z","MEMNUNIYET","SOY_index","Longstring","MedeniDurum",-1.41457670463399,0,0.26006174420681,1.07008762249142
"stil_Z","MEMNUNIYET","SOY_index","Longstring","Gelir",-0.0602600169317871,0.333333333333333,7.92401594417289,8.41619779499996
"stil_Z","MEMNUNIYET","SOY_index","Longstring","MeslekGrup",-0.100041166301603,0.4,10.4075801158897,11.5026283835986
"stil_Z","ERISIM","MTT","IRV","Cinsiyet",-0.169627358003161,0,3.02032582703712,3.57867304483334
"stil_Z","ERISIM","MTT","IRV","YasGrup",0.0294934766160293,0,1.95285653361009,1.89610107674978
"stil_Z","ERISIM","MTT","IRV","EgitimGrup",2.1465359596643,0.666666666666667,3.81210842065574,0.445591105114374
"stil_Z","ERISIM","MTT","IRV","MedeniDurum",0.0727313987534851,1,1.33595894944638,1.24224217057215
"stil_Z","ERISIM","MTT","IRV","Gelir",-0.566935301326544,0,1.57780324611676,2.78144014994493
"stil_Z","ERISIM","MTT","IRV","MeslekGrup",-0.165775116256312,0.4,6.85927873764036,8.09605909986945
"stil_Z","ERISIM","FCV","IRV","Cinsiyet",-0.109963144099038,0,10.8712382085362,12.1348775619985
"stil_Z","ERISIM","FCV","IRV","YasGrup",0.154533554001578,1,3.1770703176146,2.72216068337771
"stil_Z","ERISIM","FCV","IRV","EgitimGrup",-0.0964396740483435,0.333333333333333,6.77750957148839,7.4636859608467
"stil_Z","ERISIM","FCV","IRV","MedeniDurum",-0.0411088435380222,0,2.93192027317416,3.05495980485599
"stil_Z","ERISIM","FCV","IRV","Gelir",-0.244368482322852,0,7.21745018714666,9.21534669652899
"stil_Z","ERISIM","FCV","IRV","MeslekGrup",0.363801377633856,1,9.52743293524446,6.62184436794245
"stil_Z","ERISIM","RNS","IRV","Cinsiyet",-0.166404070291985,0,10.0120657532657,11.824752588831
"stil_Z","ERISIM","RNS","IRV","YasGrup",-0.0536017303896597,0,6.06449751880764,6.39843494174594
"stil_Z","ERISIM","RNS","IRV","EgitimGrup",-0.149306170726696,0.333333333333333,8.37030153930385,9.71815786982607
"stil_Z","ERISIM","RNS","IRV","MedeniDurum",-0.259335622683665,0,1.71059633203912,2.21705040471791
"stil_Z","ERISIM","RNS","IRV","Gelir",-0.214224089674737,0,8.66138036069299,10.7305862831114
"stil_Z","ERISIM","RNS","IRV","MeslekGrup",0.432534163543349,1,8.63990509974482,5.6061120203094
"stil_Z","ERISIM","ILT","IRV","Cinsiyet",-0.194248422987999,0,6.47507079613139,7.86331257259182
"stil_Z","ERISIM","ILT","IRV","YasGrup",0.792998547075416,1,2.06543185631303,0.934578907920269
"stil_Z","ERISIM","ILT","IRV","EgitimGrup",0.278933697526216,1,7.82313665681387,5.91890747194808
"stil_Z","ERISIM","ILT","IRV","MedeniDurum",0.0660536413720342,1,2.28783288823412,2.14159609714401
"stil_Z","ERISIM","ILT","IRV","Gelir",-0.329300378433403,0.333333333333333,2.03708410149758,2.83153736633956
"stil_Z","ERISIM","ILT","IRV","MeslekGrup",0.0847992611396382,0.8,10.7685950970586,9.89307260638852
"stil_Z","ERISIM","MEMNUNIYET","IRV","Cinsiyet",-0.175885376823467,0,5.63581164785199,6.71958603776782
"stil_Z","ERISIM","MEMNUNIYET","IRV","YasGrup",0.9453273789516,1,3.60204847554684,1.3995843802495
"stil_Z","ERISIM","MEMNUNIYET","IRV","EgitimGrup",0.195858045458794,1,6.8807763307981,5.65688528978412
"stil_Z","ERISIM","MEMNUNIYET","IRV","MedeniDurum",-0.0241654801610598,0,1.84822309137897,1.89343031727665
"stil_Z","ERISIM","MEMNUNIYET","IRV","Gelir",-0.572278930188785,0,1.54907596320588,2.74542951199362
"stil_Z","ERISIM","MEMNUNIYET","IRV","MeslekGrup",0.181194264983055,1,7.83746254317155,6.53858552522487
"stil_Z","MEMNUNIYET","ERS","IRV","Cinsiyet",-0.0262313267839318,0,6.50491091116572,6.67780101014047
"stil_Z","MEMNUNIYET","ERS","IRV","YasGrup",-0.174543459793468,0,2.11165580967999,2.51435383028776
"stil_Z","MEMNUNIYET","ERS","IRV","EgitimGrup",-0.0660386079681996,0.333333333333333,7.8835204134838,8.42171227061256
"stil_Z","MEMNUNIYET","ERS","IRV","MedeniDurum",0.0588846472718619,1,0.846176238669745,0.797788089247074
"stil_Z","MEMNUNIYET","ERS","IRV","Gelir",-0.312350237670363,0.333333333333333,5.06752431872751,6.92544726154041
"stil_Z","MEMNUNIYET","ERS","IRV","MeslekGrup",0.197411273080966,0.8,13.6386953626929,11.1953635820303
"stil_Z","MEMNUNIYET","KAB","IRV","Cinsiyet",-0.0362833258063442,0,7.87437341596583,8.1653283600259
"stil_Z","MEMNUNIYET","KAB","IRV","YasGrup",-0.352702457885297,0,0.599173174770654,0.85256813152338
"stil_Z","MEMNUNIYET","KAB","IRV","EgitimGrup",0.015110082416649,0.666666666666667,5.17567604378335,5.09805902854983
"stil_Z","MEMNUNIYET","KAB","IRV","MedeniDurum",0.0121547052501736,1,4.26227499757569,4.21078187696623
"stil_Z","MEMNUNIYET","KAB","IRV","Gelir",-0.882017774216168,0.333333333333333,2.62069334534124,6.33099046096309
"stil_Z","MEMNUNIYET","KAB","IRV","MeslekGrup",0.336611764088263,0.8,9.20245605235613,6.57226581610232
"stil_Z","MEMNUNIYET","UYG","IRV","Cinsiyet",-0.0356581415276596,0,5.88021452881052,6.09367523965107
"stil_Z","MEMNUNIYET","UYG","IRV","YasGrup",0.982169141092325,1,0.64102553173905,0.240062695406001
"stil_Z","MEMNUNIYET","UYG","IRV","EgitimGrup",-0.00771940059370713,0.666666666666667,3.2472729731334,3.27243697467322
"stil_Z","MEMNUNIYET","UYG","IRV","MedeniDurum",-0.0173674245137836,0,3.90668890407717,3.97513063688863
"stil_Z","MEMNUNIYET","UYG","IRV","Gelir",-0.948445239696669,0,2.17728873562333,5.6210902852297
"stil_Z","MEMNUNIYET","UYG","IRV","MeslekGrup",0.207136256443621,0.8,12.0510776801598,9.79642803823726
"stil_Z","MEMNUNIYET","ULS","IRV","Cinsiyet",-0.184911051102161,0,2.56028976481466,3.08031385641803
"stil_Z","MEMNUNIYET","ULS","IRV","YasGrup",0.166518966314802,1,1.71866507926097,1.45503347235394
"stil_Z","MEMNUNIYET","ULS","IRV","EgitimGrup",-0.0686218662414775,0.333333333333333,7.57422171365777,8.11222731379991
"stil_Z","MEMNUNIYET","ULS","IRV","MedeniDurum",-0.0601178105032598,0,2.29628508723495,2.43856669938064
"stil_Z","MEMNUNIYET","ULS","IRV","Gelir",0.379848258541022,0.666666666666667,6.04758682023789,4.13633884853563
"stil_Z","MEMNUNIYET","ULS","IRV","MeslekGrup",0.183630421156425,0.4,8.25468174984163,6.86990379719454
"stil_Z","MEMNUNIYET","ERISIM","IRV","Cinsiyet",-0.0737844921232831,0,4.48312354384531,4.82641769954203
"stil_Z","MEMNUNIYET","ERISIM","IRV","YasGrup",0.135850686862542,1,2.5565132806807,2.23176698788594
"stil_Z","MEMNUNIYET","ERISIM","IRV","EgitimGrup",0.0140805216676292,0.333333333333333,6.12244867301451,6.03684548475835
"stil_Z","MEMNUNIYET","ERISIM","IRV","MedeniDurum",1.28151509828726,1,0.0796183588970009,0.0221033522061839
"stil_Z","MEMNUNIYET","ERISIM","IRV","Gelir",-1.76866048469775,0,0.898585295798112,5.26840072097621
"stil_Z","MEMNUNIYET","ERISIM","IRV","MeslekGrup",0.44452256252904,0.8,9.15071470881664,5.8668004867037
"stil_Z","ERISIM","GUV_Saglayici","IRV","Cinsiyet",-0.329362626241494,0,2.54058761769794,3.53162472526067
"stil_Z","ERISIM","GUV_Saglayici","IRV","YasGrup",0.764187344777234,1,3.68250881250381,1.71498942520135
"stil_Z","ERISIM","GUV_Saglayici","IRV","EgitimGrup",0.423234988375908,0.666666666666667,4.36955449963343,2.86172923335314
"stil_Z","ERISIM","GUV_Saglayici","IRV","MedeniDurum",-0.133727348955233,0,2.55071142576674,2.91567006176666
"stil_Z","ERISIM","GUV_Saglayici","IRV","Gelir",-0.0981587254080937,0.333333333333333,2.04328585094058,2.25402599676144
"stil_Z","ERISIM","GUV_Saglayici","IRV","MeslekGrup",0.134409028925819,0.8,11.4864054510786,10.0417878624246
"stil_Z","MEMNUNIYET","GUV_Saglayici","IRV","Cinsiyet",0.00961762015767254,1,4.74879106842945,4.7033379255229
"stil_Z","MEMNUNIYET","GUV_Saglayici","IRV","YasGrup",-0.0609431732889636,0,2.57132332112818,2.73290146046546
"stil_Z","MEMNUNIYET","GUV_Saglayici","IRV","EgitimGrup",0.078933893505005,1,4.60696129767253,4.25729759438381
"stil_Z","MEMNUNIYET","GUV_Saglayici","IRV","MedeniDurum",0.0146999638398927,1,1.37433894602787,1.3542839778607
"stil_Z","MEMNUNIYET","GUV_Saglayici","IRV","Gelir",-0.00761382012902723,0.333333333333333,2.2322398482862,2.24930058733335
"stil_Z","MEMNUNIYET","GUV_Saglayici","IRV","MeslekGrup",0.100959740150603,0.8,7.55496505253309,6.82945741971515
